index,Gender,Age,Income,Score
0,1.1281521496355325,-1.4245687900521393,-1.7389991930659485,-0.43480147996914814
1,1.1281521496355325,-1.2810354107017978,-1.7389991930659485,1.195704069915157
2,-0.8864052604279183,-1.3528021003769686,-1.7008297638941763,-1.7159129834496736
3,-0.8864052604279183,-1.1375020313514563,-1.7008297638941763,1.0404178270690327
4,-0.8864052604279183,-0.5633685139500905,-1.6626603347224038,-0.3959799192576171
5,-0.8864052604279183,-1.209268721026627,-1.6626603347224038,1.0015962663575015
6,-0.8864052604279183,-0.2763017552494075,-1.6244909055506316,-1.7159129834496736
7,-0.8864052604279183,-1.1375020313514563,-1.6244909055506316,1.700384359165061
8,1.1281521496355325,1.804932245330544,-1.5863214763788591,-1.832377665584267
9,-0.8864052604279183,-0.6351352036252612,-1.5863214763788591,0.8463100235113773
10,1.1281521496355325,2.0202323143560563,-1.5863214763788591,-1.405340497757425
11,-0.8864052604279183,-0.2763017552494075,-1.5863214763788591,1.8944921627227165
12,-0.8864052604279183,1.3743321072795196,-1.5481520472070869,-1.3665189370458939
13,-0.8864052604279183,-1.0657353416762856,-1.5481520472070869,1.0404178270690327
14,1.1281521496355325,-0.13276837589906598,-1.5481520472070869,-1.444162058468956
15,1.1281521496355325,-1.209268721026627,-1.5481520472070869,1.118060948492095
16,-0.8864052604279183,-0.2763017552494075,-1.5099826180353144,-0.5900877228152724
17,1.1281521496355325,-1.3528021003769686,-1.5099826180353144,0.6133806592421909
18,1.1281521496355325,0.9437319692284951,-1.4336437596917697,-0.823017087084459
19,-0.8864052604279183,-0.2763017552494075,-1.4336437596917697,1.8556706020111853
20,1.1281521496355325,-0.2763017552494075,-1.3954743305199975,-0.5900877228152724
21,1.1281521496355325,-0.9939686520011148,-1.3954743305199975,0.8851315842229084
22,-0.8864052604279183,0.5131318311774707,-1.357304901348225,-1.7547345441612048
23,1.1281521496355325,-0.5633685139500905,-1.357304901348225,0.8851315842229084
24,-0.8864052604279183,1.0872653485788366,-1.2427966138329078,-1.405340497757425
25,1.1281521496355325,-0.706901893300432,-1.2427966138329078,1.234525630626688
26,-0.8864052604279183,0.44136514150229994,-1.2427966138329078,-0.7065524049498657
27,1.1281521496355325,-0.2763017552494075,-1.2427966138329078,0.4192728556845355
28,-0.8864052604279183,0.08253169312644625,-1.2046271846611356,-0.7453739656613968
29,-0.8864052604279183,-1.1375020313514563,-1.2046271846611356,1.4286334341843434
30,1.1281521496355325,1.517865486629861,-1.1664577554893631,-1.7935561048727358
31,-0.8864052604279183,-1.2810354107017978,-1.1664577554893631,0.8851315842229084
32,1.1281521496355325,1.0154986589036659,-1.0519494679740462,-1.7935561048727358
33,1.1281521496355325,-1.49633547972731,-1.0519494679740462,1.622741237741999
34,-0.8864052604279183,0.728431900202983,-1.0519494679740462,-1.405340497757425
35,-0.8864052604279183,-1.2810354107017978,-1.0519494679740462,1.195704069915157
36,-0.8864052604279183,0.22606507247678773,-1.0137800388022737,-1.288875815622832
37,-0.8864052604279183,-0.6351352036252612,-1.0137800388022737,0.8851315842229084
38,-0.8864052604279183,-0.20453506557423673,-0.8992717512869568,-0.9394817692190521
39,-0.8864052604279183,-1.3528021003769686,-0.8992717512869568,0.9627747056459706
40,-0.8864052604279183,1.8766989350057148,-0.8611023221151844,-0.5900877228152724
41,1.1281521496355325,-1.0657353416762856,-0.8611023221151844,1.622741237741999
42,1.1281521496355325,0.6566652105278122,-0.8229328929434121,-0.5512661621037414
43,-0.8864052604279183,-0.5633685139500905,-0.8229328929434121,0.4192728556845355
44,-0.8864052604279183,0.728431900202983,-0.8229328929434121,-0.86183864779599
45,-0.8864052604279183,-1.0657353416762856,-0.8229328929434121,0.5745590985306598
46,-0.8864052604279183,0.8001985898781537,-0.7847634637716397,0.18634349141534906
47,-0.8864052604279183,-0.8504352726507735,-0.7847634637716397,-0.12422899427689955
48,-0.8864052604279183,-0.706901893300432,-0.7847634637716397,-0.31833679783455493
49,-0.8864052604279183,-0.5633685139500905,-0.7847634637716397,-0.31833679783455493
50,-0.8864052604279183,0.728431900202983,-0.7084246054280949,0.06987880928075582
51,1.1281521496355325,-0.41983513459974897,-0.7084246054280949,0.38045129497300445
52,-0.8864052604279183,-0.5633685139500905,-0.6702551762563226,0.14752193070381797
53,1.1281521496355325,1.4460987969546903,-0.6702551762563226,0.38045129497300445
54,-0.8864052604279183,0.8001985898781537,-0.6702551762563226,-0.20187211569996172
55,1.1281521496355325,0.5848985208526415,-0.6702551762563226,-0.357158358546086
56,-0.8864052604279183,0.8719652795533244,-0.6320857470845502,-0.007764312142306325
57,1.1281521496355325,2.163765693706398,-0.6320857470845502,-0.16305055498843063
58,-0.8864052604279183,-0.8504352726507735,-0.5557468887410055,0.03105724856922475
59,1.1281521496355325,1.0154986589036659,-0.5557468887410055,-0.16305055498843063
60,1.1281521496355325,2.2355323833815683,-0.5557468887410055,0.22516505212688012
61,1.1281521496355325,-1.4245687900521393,-0.5557468887410055,0.18634349141534906
62,-0.8864052604279183,2.0202323143560563,-0.5175774595692332,0.06987880928075582
63,-0.8864052604279183,1.0872653485788366,-0.5175774595692332,0.34162973426147336
64,1.1281521496355325,1.7331655556553733,-0.4794080303974609,0.03105724856922475
65,1.1281521496355325,-1.49633547972731,-0.4794080303974609,0.34162973426147336
66,-0.8864052604279183,0.2978317621519585,-0.4794080303974609,-0.007764312142306325
67,-0.8864052604279183,2.091999004031227,-0.4794080303974609,-0.08540743356536848
68,1.1281521496355325,-1.4245687900521393,-0.4794080303974609,0.34162973426147336
69,-0.8864052604279183,-0.49160182427491966,-0.4794080303974609,-0.12422899427689955
70,1.1281521496355325,2.2355323833815683,-0.44123860122568853,0.18634349141534906
71,-0.8864052604279183,0.5848985208526415,-0.44123860122568853,-0.31833679783455493
72,-0.8864052604279183,1.517865486629861,-0.4030691720539161,-0.046585872853837404
73,-0.8864052604279183,1.517865486629861,-0.4030691720539161,0.22516505212688012
74,1.1281521496355325,1.4460987969546903,-0.2503914553668267,-0.12422899427689955
75,1.1281521496355325,-0.9222019623259441,-0.2503914553668267,0.14752193070381797
76,-0.8864052604279183,0.44136514150229994,-0.2503914553668267,0.1087003699922869
77,1.1281521496355325,0.08253169312644625,-0.2503914553668267,-0.08540743356536848
78,-0.8864052604279183,-1.1375020313514563,-0.2503914553668267,0.06987880928075582
79,-0.8864052604279183,0.728431900202983,-0.2503914553668267,-0.31833679783455493
80,1.1281521496355325,1.3025654176043489,-0.2503914553668267,0.03105724856922475
81,1.1281521496355325,-0.061001686223895235,-0.2503914553668267,0.18634349141534906
82,1.1281521496355325,2.0202323143560563,-0.2503914553668267,-0.357158358546086
83,-0.8864052604279183,0.5131318311774707,-0.2503914553668267,-0.24069367641149278
84,-0.8864052604279183,-1.2810354107017978,-0.2503914553668267,0.2639866128384112
85,1.1281521496355325,0.6566652105278122,-0.2503914553668267,-0.16305055498843063
86,-0.8864052604279183,1.1590320382540074,-0.13588316785150967,0.30280817354994227
87,-0.8864052604279183,-1.209268721026627,-0.13588316785150967,0.18634349141534906
88,-0.8864052604279183,-0.3480684449245782,-0.09771373867973732,0.38045129497300445
89,-0.8864052604279183,0.8001985898781537,-0.09771373867973732,-0.16305055498843063
90,-0.8864052604279183,2.091999004031227,-0.05954430950796496,0.18634349141534906
91,1.1281521496355325,-1.49633547972731,-0.05954430950796496,-0.357158358546086
92,1.1281521496355325,0.6566652105278122,-0.021374880336192604,-0.046585872853837404
93,-0.8864052604279183,0.08253169312644625,-0.021374880336192604,-0.3959799192576171
94,-0.8864052604279183,-0.49160182427491966,-0.021374880336192604,-0.31833679783455493
95,1.1281521496355325,-1.0657353416762856,-0.021374880336192604,0.06987880928075582
96,-0.8864052604279183,0.5848985208526415,-0.021374880336192604,-0.12422899427689955
97,-0.8864052604279183,-0.8504352726507735,-0.021374880336192604,-0.007764312142306325
98,1.1281521496355325,0.6566652105278122,0.01679454883557975,-0.31833679783455493
99,1.1281521496355325,-1.3528021003769686,0.01679454883557975,-0.046585872853837404
100,-0.8864052604279183,-1.1375020313514563,0.0549639780073521,-0.357158358546086
101,-0.8864052604279183,0.728431900202983,0.0549639780073521,-0.08540743356536848
102,1.1281521496355325,2.0202323143560563,0.0549639780073521,0.34162973426147336
103,1.1281521496355325,-0.9222019623259441,0.0549639780073521,0.18634349141534906
104,1.1281521496355325,0.728431900202983,0.0549639780073521,0.22516505212688012
105,-0.8864052604279183,-1.2810354107017978,0.0549639780073521,-0.31833679783455493
106,-0.8864052604279183,1.9484656246808856,0.09313340717912445,-0.007764312142306325
107,1.1281521496355325,1.0872653485788366,0.09313340717912445,-0.16305055498843063
108,1.1281521496355325,2.091999004031227,0.09313340717912445,-0.27951523712302384
109,1.1281521496355325,1.9484656246808856,0.09313340717912445,-0.08540743356536848
110,1.1281521496355325,1.8766989350057148,0.09313340717912445,0.06987880928075582
111,-0.8864052604279183,-1.4245687900521393,0.09313340717912445,0.14752193070381797
112,-0.8864052604279183,-0.061001686223895235,0.13130283635089682,-0.31833679783455493
113,1.1281521496355325,-1.4245687900521393,0.13130283635089682,-0.16305055498843063
114,-0.8864052604279183,-1.49633547972731,0.16947226552266917,-0.08540743356536848
115,-0.8864052604279183,-1.4245687900521393,0.16947226552266917,-0.007764312142306325
116,-0.8864052604279183,1.7331655556553733,0.16947226552266917,-0.27951523712302384
117,-0.8864052604279183,0.728431900202983,0.16947226552266917,0.34162973426147336
118,-0.8864052604279183,0.8719652795533244,0.24581112386621387,-0.27951523712302384
119,-0.8864052604279183,0.8001985898781537,0.24581112386621387,0.2639866128384112
120,1.1281521496355325,-0.8504352726507735,0.24581112386621387,0.22516505212688012
121,-0.8864052604279183,-0.061001686223895235,0.24581112386621387,-0.3959799192576171
122,-0.8864052604279183,0.08253169312644625,0.3221499822097586,0.30280817354994227
123,1.1281521496355325,0.010765003451275509,0.3221499822097586,1.5839196770304678
124,-0.8864052604279183,-1.1375020313514563,0.36031941138153095,-0.823017087084459
125,-0.8864052604279183,-0.5633685139500905,0.36031941138153095,1.0404178270690327
126,1.1281521496355325,0.2978317621519585,0.3984888405533033,-0.5900877228152724
127,1.1281521496355325,0.08253169312644625,0.3984888405533033,1.7392059198765921
128,1.1281521496355325,1.4460987969546903,0.3984888405533033,-1.5218051798920182
129,1.1281521496355325,-0.061001686223895235,0.3984888405533033,0.9627747056459706
130,1.1281521496355325,0.5848985208526415,0.3984888405533033,-1.5994483013150804
131,1.1281521496355325,0.010765003451275509,0.3984888405533033,0.9627747056459706
132,-0.8864052604279183,-0.9939686520011148,0.43665826972507565,-0.6289092835268035
133,-0.8864052604279183,-0.5633685139500905,0.43665826972507565,0.8074884627998463
134,1.1281521496355325,-1.3528021003769686,0.474827698896848,-1.7547345441612048
135,-0.8864052604279183,-0.706901893300432,0.474827698896848,1.4674549948958746
136,-0.8864052604279183,0.36959845182712925,0.474827698896848,-1.6770914227381426
137,1.1281521496355325,-0.49160182427491966,0.474827698896848,0.8851315842229084
138,1.1281521496355325,-1.4245687900521393,0.5129971280686204,-1.5606267406035494
139,-0.8864052604279183,-0.2763017552494075,0.5129971280686204,0.8463100235113773
140,-0.8864052604279183,1.3025654176043489,0.5511665572403928,-1.7547345441612048
141,1.1281521496355325,-0.49160182427491966,0.5511665572403928,1.66156279845353
142,-0.8864052604279183,-0.7786685829756027,0.5893359864121651,-0.3959799192576171
143,-0.8864052604279183,-0.49160182427491966,0.5893359864121651,1.4286334341843434
144,1.1281521496355325,-0.9939686520011148,0.6275054155839375,-1.4829836191804873
145,1.1281521496355325,-0.7786685829756027,0.6275054155839375,1.8168490412996543
146,1.1281521496355325,0.6566652105278122,0.6275054155839375,-0.5512661621037414
147,-0.8864052604279183,-0.49160182427491966,0.6275054155839375,0.9239531449344395
148,-0.8864052604279183,-0.3480684449245782,0.6656748447557098,-1.0947680120651764
149,1.1281521496355325,-0.3480684449245782,0.6656748447557098,1.5450981163189368
150,1.1281521496355325,0.2978317621519585,0.6656748447557098,-1.288875815622832
151,1.1281521496355325,0.010765003451275509,0.6656748447557098,1.4674549948958746
152,-0.8864052604279183,0.36959845182712925,0.6656748447557098,-1.1724111334882386
153,-0.8864052604279183,-0.061001686223895235,0.6656748447557098,1.0015962663575015
154,-0.8864052604279183,0.5848985208526415,0.6656748447557098,-1.327697376334363
155,-0.8864052604279183,-0.8504352726507735,0.6656748447557098,1.5062765556074056
156,1.1281521496355325,-0.13276837589906598,0.6656748447557098,-1.9100207870073291
157,-0.8864052604279183,-0.6351352036252612,0.6656748447557098,1.0792393877805637
158,1.1281521496355325,-0.3480684449245782,0.6656748447557098,-1.9100207870073291
159,-0.8864052604279183,-0.6351352036252612,0.6656748447557098,0.8851315842229084
160,-0.8864052604279183,1.230798727929178,0.7038442739274822,-0.5900877228152724
161,-0.8864052604279183,-0.706901893300432,0.7038442739274822,1.2733471913382193
162,1.1281521496355325,-1.4245687900521393,0.7801831322710269,-1.7547345441612048
163,-0.8864052604279183,-0.5633685139500905,0.7801831322710269,1.66156279845353
164,1.1281521496355325,0.8001985898781537,0.9328608489581163,-0.9394817692190521
165,-0.8864052604279183,-0.20453506557423673,0.9328608489581163,0.9627747056459706
166,1.1281521496355325,0.22606507247678773,0.9710302781298886,-1.1724111334882386
167,-0.8864052604279183,-0.41983513459974897,0.9710302781298886,1.7392059198765921
168,-0.8864052604279183,-0.20453506557423673,1.009199707301661,-0.900660208507521
169,1.1281521496355325,-0.49160182427491966,1.009199707301661,0.49691597710759766
170,1.1281521496355325,0.08253169312644625,1.009199707301661,-1.444162058468956
171,1.1281521496355325,-0.7786685829756027,1.009199707301661,0.9627747056459706
172,1.1281521496355325,-0.20453506557423673,1.009199707301661,-1.5606267406035494
173,1.1281521496355325,-0.20453506557423673,1.009199707301661,1.622741237741999
174,-0.8864052604279183,0.9437319692284951,1.0473691364734332,-1.444162058468956
175,-0.8864052604279183,-0.6351352036252612,1.0473691364734332,1.3898118734728124
176,1.1281521496355325,1.3743321072795196,1.0473691364734332,-1.3665189370458939
177,1.1281521496355325,-0.8504352726507735,1.0473691364734332,0.7298453413767841
178,1.1281521496355325,1.4460987969546903,1.238216282332295,-1.405340497757425
179,1.1281521496355325,-0.2763017552494075,1.238216282332295,1.5450981163189368
180,-0.8864052604279183,-0.13276837589906598,1.3908939990193845,-0.7065524049498657
181,-0.8864052604279183,-0.49160182427491966,1.3908939990193845,1.3898118734728124
182,1.1281521496355325,0.5131318311774707,1.429063428191157,-1.3665189370458939
183,-0.8864052604279183,-0.706901893300432,1.429063428191157,1.4674549948958746
184,-0.8864052604279183,0.154298382801617,1.4672328573629292,-0.43480147996914814
185,1.1281521496355325,-0.6351352036252612,1.4672328573629292,1.8168490412996543
186,-0.8864052604279183,1.0872653485788366,1.543571715706474,-1.0171248906421142
187,1.1281521496355325,-0.7786685829756027,1.543571715706474,0.691023780665253
188,-0.8864052604279183,0.154298382801617,1.6199105740500186,-1.288875815622832
189,-0.8864052604279183,-0.20453506557423673,1.6199105740500186,1.3509903127612812
190,-0.8864052604279183,-0.3480684449245782,1.6199105740500186,-1.0559464513536454
191,-0.8864052604279183,-0.49160182427491966,1.6199105740500186,0.7298453413767841
192,1.1281521496355325,-0.41983513459974897,2.0016048657677423,-1.6382698620266116
193,-0.8864052604279183,-0.061001686223895235,2.0016048657677423,1.5839196770304678
194,-0.8864052604279183,0.5848985208526415,2.2687908699701484,-1.327697376334363
195,-0.8864052604279183,-0.2763017552494075,2.2687908699701484,1.118060948492095
196,-0.8864052604279183,0.44136514150229994,2.4978074450007828,-0.86183864779599
197,1.1281521496355325,-0.49160182427491966,2.4978074450007828,0.9239531449344395
198,1.1281521496355325,-0.49160182427491966,2.9176711658902788,-1.2500542549113007
199,1.1281521496355325,-0.6351352036252612,2.9176711658902788,1.2733471913382193
